gem,ficheiro,commit,categoria,loc_medio,loc_max,pct_singleton,pct_duck,mixins_por_classe,profundidade_heranca,metaprog_por_100,metodos,classes,formas,razao_formas,copia_de,semelhanca
twilio-ruby,lib/twilio-ruby/rest/bulkexports/v1/export_configuration.rb,c58e213a6f04,third-party apis,7.2,31,0,59,0.0,2,0.0,37,12,20,0.541,twilio-ruby/lib/twilio-ruby/rest/insights/v1/call.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/accounts/v1/messaging_geopermissions.rb,c58e213a6f04,third-party apis,8.8,26,0,45,0.0,2,0.0,20,9,13,0.65,twilio-ruby/lib/twilio-ruby/rest/accounts/v1/safelist.rb,0.556
fastlane,fastlane/lib/fastlane/actions/clean_build_artifacts.rb,38d0ec404332,mobile development,7.2,26,100,12,0.0,1,0.0,8,3,6,0.75,fastlane/fastlane/lib/fastlane/actions/get_build_number_repository.rb,0.556
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service/channel/invite.rb,c58e213a6f04,third-party apis,7.5,30,0,72,0.0,2,0.0,50,14,28,0.56,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.553
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/invite.rb,c58e213a6f04,third-party apis,7.5,30,0,72,0.0,2,0.0,50,14,28,0.56,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.553
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service/channel/invite.rb,c58e213a6f04,third-party apis,7.5,30,0,72,0.0,2,0.0,50,14,28,0.56,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.553
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/channel/invite.rb,c58e213a6f04,third-party apis,7.5,30,0,72,0.0,2,0.0,50,14,28,0.56,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.553
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/channel.rb,c58e213a6f04,third-party apis,8.0,44,0,67,0.0,2,0.0,48,12,28,0.583,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.553
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/interaction/interaction_channel/interaction_transfer.rb,c58e213a6f04,third-party apis,6.7,27,0,73,0.0,2,0.0,49,14,22,0.449,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.552
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/module_data_management.rb,c58e213a6f04,third-party apis,7.4,39,0,64,0.0,2,0.0,42,12,20,0.476,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.552
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/application.rb,c58e213a6f04,third-party apis,9.6,58,0,78,0.0,2,0.0,64,13,31,0.484,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service/us_app_to_person.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/voice/v1/byoc_trunk.rb,c58e213a6f04,third-party apis,9.0,45,0,72,0.0,2,0.0,58,12,31,0.534,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/channel/webhook.rb,c58e213a6f04,third-party apis,9.1,40,0,73,0.0,2,0.0,52,14,31,0.596,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/channel/webhook.rb,c58e213a6f04,third-party apis,9.1,40,0,73,0.0,2,0.0,52,14,31,0.596,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service/conversation/webhook.rb,c58e213a6f04,third-party apis,9.0,40,0,73,0.0,2,0.0,52,14,31,0.596,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/ip_access_control_list/ip_address.rb,c58e213a6f04,third-party apis,8.4,33,0,73,0.0,2,0.0,52,15,31,0.596,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/credential_list/credential.rb,c58e213a6f04,third-party apis,8.3,30,0,72,0.0,2,0.0,50,15,31,0.62,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/lookups/v2/query.rb,c58e213a6f04,third-party apis,6.8,21,0,43,0.0,2,0.0,30,15,18,0.6,twilio-ruby/lib/twilio-ruby/rest/numbers/v1/sender_id_registration.rb,0.55
bullet,lib/bullet/active_record41.rb,bc55c037d27a,profiler and optimization,22.3,185,14,86,0.0,0,71.4,14,2,14,1.0,bullet/lib/bullet/active_record42.rb,0.55
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/supporting_document.rb,c58e213a6f04,third-party apis,7.9,30,0,71,0.0,2,0.0,55,13,31,0.564,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.548
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/supporting_document.rb,c58e213a6f04,third-party apis,8.0,30,0,70,0.0,2,0.0,53,12,31,0.585,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.548
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/end_user.rb,c58e213a6f04,third-party apis,8.2,30,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.548
twilio-ruby,lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/end_user.rb,c58e213a6f04,third-party apis,8.2,30,0,69,0.0,2,0.0,51,13,31,0.608,twilio-ruby/lib/twilio-ruby/rest/events/v1/sink.rb,0.548
twilio-ruby,lib/twilio-ruby/rest/memory/v1/store.rb,c58e213a6f04,third-party apis,7.4,24,0,70,0.0,2,0.0,61,16,33,0.541,twilio-ruby/lib/twilio-ruby/rest/intelligence/v3/operator.rb,0.545
twilio-ruby,lib/twilio-ruby/rest/messaging/v1/brand_registration/brand_vetting.rb,c58e213a6f04,third-party apis,7.2,29,0,70,0.0,2,0.0,47,13,25,0.532,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/short_code.rb,0.545
twilio-ruby,lib/twilio-ruby/rest/numbers/v1/porting_portability.rb,c58e213a6f04,third-party apis,6.1,28,0,61,0.0,2,0.0,38,12,17,0.447,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/bundle_clone.rb,0.545
gitlab,lib/gitlab/client/boards.rb,4818c5712616,third-party apis,3.1,4,0,0,0.0,2,0.0,10,2,8,0.8,gitlab/lib/gitlab/client/merge_request_approvals.rb,0.545
twilio-ruby,lib/twilio-ruby/rest/iam/v1/api_key.rb,c58e213a6f04,third-party apis,7.2,29,0,62,0.0,2,0.0,40,12,23,0.575,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.543
twilio-ruby,lib/twilio-ruby/rest/proxy/v1/service.rb,c58e213a6f04,third-party apis,8.8,41,0,74,0.0,2,0.0,61,12,34,0.557,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.542
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/notification.rb,c58e213a6f04,third-party apis,6.3,29,0,73,0.0,2,0.0,52,13,23,0.442,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.541
twilio-ruby,lib/twilio-ruby/rest/trunking/v1/trunk.rb,c58e213a6f04,third-party apis,8.4,41,0,77,0.0,2,0.0,71,12,37,0.521,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.54
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service.rb,c58e213a6f04,third-party apis,7.4,26,0,74,0.0,2,0.0,61,12,37,0.607,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.54
twilio-ruby,lib/twilio-ruby/rest/video/v1/composition.rb,c58e213a6f04,third-party apis,7.3,42,0,74,0.0,2,0.0,61,12,28,0.459,twilio-ruby/lib/twilio-ruby/rest/wireless/v1/sim.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service/user/user_conversation.rb,c58e213a6f04,third-party apis,7.1,33,0,76,0.0,2,0.0,59,14,29,0.492,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service/binding.rb,c58e213a6f04,third-party apis,6.6,24,0,72,0.0,2,0.0,50,13,26,0.52,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service/binding.rb,c58e213a6f04,third-party apis,6.6,24,0,72,0.0,2,0.0,50,13,26,0.52,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/incoming_phone_number.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/participant_conversation.rb,c58e213a6f04,third-party apis,5.9,24,0,68,0.0,2,0.0,37,9,15,0.405,twilio-ruby/lib/twilio-ruby/rest/flex_api/v1/assessments.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/engagement/step/step_context.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/studio/v1/flow/execution/execution_step/execution_step_context.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow/execution/execution_step/execution_step_context.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service/function/function_version/function_version_content.rb,c58e213a6f04,third-party apis,5.9,23,0,60,0.0,2,0.0,35,15,17,0.486,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/notification.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip.rb,c58e213a6f04,third-party apis,6,15,0,44,0.0,2,0.0,18,10,9,0.5,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle/replace_items.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/auth_types.rb,c58e213a6f04,third-party apis,5.1,15,0,41,0.0,2,0.0,17,12,9,0.529,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message/feedback.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/auth_types/auth_type_calls.rb,c58e213a6f04,third-party apis,5.8,15,0,41,0.0,2,0.0,17,13,9,0.529,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message/feedback.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/sip/domain/auth_types/auth_type_registrations.rb,c58e213a6f04,third-party apis,5.5,15,0,38,0.0,2,0.0,16,13,9,0.562,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/message/feedback.rb,0.538
rubocop,lib/rubocop/cop/bundler/gem_version.rb,65854e6bbfe4,code formatting,4.6,11,0,50,0.5,1,0.0,10,4,9,0.9,rubocop/lib/rubocop/cop/gemspec/dependency_version.rb,0.538
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/network_access_profile.rb,c58e213a6f04,third-party apis,8.0,28,0,67,0.0,2,0.0,49,12,30,0.612,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/brand_registration.rb,0.537
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/usage/trigger.rb,c58e213a6f04,third-party apis,8.3,39,0,76,0.0,2,0.0,59,14,31,0.525,twilio-ruby/lib/twilio-ruby/rest/studio/v2/flow/execution.rb,0.535
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/trust_products.rb,c58e213a6f04,third-party apis,8.4,33,0,74,0.0,2,0.0,62,12,35,0.565,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle.rb,0.532
twilio-ruby,lib/twilio-ruby/rest/trusthub/v1/customer_profiles.rb,c58e213a6f04,third-party apis,8.4,33,0,74,0.0,2,0.0,62,12,35,0.565,twilio-ruby/lib/twilio-ruby/rest/numbers/v2/regulatory_compliance/bundle.rb,0.532
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/service.rb,c58e213a6f04,third-party apis,11.9,133,0,77,0.0,2,0.0,70,12,35,0.5,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.531
twilio-ruby,lib/twilio-ruby/rest/chat/v1/service.rb,c58e213a6f04,third-party apis,11.9,133,0,77,0.0,2,0.0,70,12,35,0.5,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.531
twilio-ruby,lib/twilio-ruby/rest/studio/v2/flow.rb,c58e213a6f04,third-party apis,8.0,35,0,75,0.0,2,0.0,65,12,35,0.538,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.531
twilio-ruby,lib/twilio-ruby/rest/marketplace/v1/installed_add_on.rb,c58e213a6f04,third-party apis,8.1,32,0,72,0.0,2,0.0,57,12,35,0.614,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.531
twilio-ruby,lib/twilio-ruby/rest/flex_api/v2/flex_user.rb,c58e213a6f04,third-party apis,6.6,32,0,68,0.0,2,0.0,47,12,20,0.426,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/conference.rb,0.531
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/interaction.rb,c58e213a6f04,third-party apis,7.9,32,0,65,0.0,2,0.0,43,12,24,0.558,twilio-ruby/lib/twilio-ruby/rest/insights/v1/conference.rb,0.531
twilio-ruby,lib/twilio-ruby/rest/taskrouter/v1/workspace/event.rb,c58e213a6f04,third-party apis,6.8,29,0,73,0.0,2,0.0,52,13,23,0.442,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/conference.rb,0.529
capybara,lib/capybara/selenium/driver_specializations/chrome_driver.rb,a210c6e57872,testing,6.6,20,7,79,0.0,0,14.3,14,1,14,1.0,capybara/lib/capybara/selenium/driver_specializations/edge_driver.rb,0.526
twilio-ruby,lib/twilio-ruby/rest/verify/v2/service/entity/challenge.rb,c58e213a6f04,third-party apis,7.9,38,0,77,0.0,2,0.0,60,14,30,0.5,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/recording.rb,0.525
twilio-ruby,lib/twilio-ruby/rest/intelligence/v3/operator_result.rb,c58e213a6f04,third-party apis,6.6,29,0,74,0.0,2,0.0,54,12,26,0.481,twilio-ruby/lib/twilio-ruby/rest/intelligence/v3/operator.rb,0.525
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/available_phone_number_country.rb,c58e213a6f04,third-party apis,6.3,22,0,74,0.0,2,0.0,54,13,31,0.574,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.523
twilio-ruby,lib/twilio-ruby/rest/supersim/v1/fleet.rb,c58e213a6f04,third-party apis,8.6,42,0,71,0.0,2,0.0,55,12,28,0.509,twilio-ruby/lib/twilio-ruby/rest/taskrouter/v1/workspace.rb,0.522
twilio-ruby,lib/twilio-ruby/rest/verify/v2/verification_attempts_summary.rb,c58e213a6f04,third-party apis,7.0,35,0,50,0.0,2,0.0,34,12,16,0.471,twilio-ruby/lib/twilio-ruby/rest/insights/v1/setting.rb,0.522
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/insights_session.rb,c58e213a6f04,third-party apis,6.0,22,0,50,0.0,2,0.0,34,12,16,0.471,twilio-ruby/lib/twilio-ruby/rest/insights/v1/setting.rb,0.522
twilio-ruby,lib/twilio-ruby/rest/accounts/v1/auth_token_promotion.rb,c58e213a6f04,third-party apis,5.7,20,0,50,0.0,2,0.0,34,12,16,0.471,twilio-ruby/lib/twilio-ruby/rest/insights/v1/setting.rb,0.522
twilio-ruby,lib/twilio-ruby/rest/notify/v1/service.rb,c58e213a6f04,third-party apis,9.2,53,0,76,0.0,2,0.0,67,12,35,0.522,twilio-ruby/lib/twilio-ruby/rest/messaging/v2/channels_sender.rb,0.521
twilio-ruby,lib/twilio-ruby/rest/preview/marketplace/installed_add_on.rb,c58e213a6f04,third-party apis,8.1,32,0,71,0.0,2,0.0,55,12,33,0.6,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.521
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/service.rb,c58e213a6f04,third-party apis,9.7,87,0,78,0.0,2,0.0,74,12,36,0.486,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.52
twilio-ruby,lib/twilio-ruby/rest/chat/v2/service.rb,c58e213a6f04,third-party apis,9.7,87,0,78,0.0,2,0.0,74,12,36,0.486,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.52
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service.rb,c58e213a6f04,third-party apis,8.7,39,0,75,0.0,2,0.0,65,12,36,0.554,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.52
twilio-ruby,lib/twilio-ruby/rest/serverless/v1/service.rb,c58e213a6f04,third-party apis,8.3,32,0,74,0.0,2,0.0,62,12,36,0.581,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.52
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/call/payment.rb,c58e213a6f04,third-party apis,9.6,62,0,65,0.0,2,0.0,37,14,19,0.514,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/stream.rb,0.52
twilio-ruby,lib/twilio-ruby/rest/api/v2010/account/call/user_defined_message_subscription.rb,c58e213a6f04,third-party apis,6.8,32,0,64,0.0,2,0.0,36,14,19,0.528,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/call/stream.rb,0.52
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service/participant_conversation.rb,c58e213a6f04,third-party apis,5.9,24,0,73,0.0,2,0.0,37,10,15,0.405,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/short_code.rb,0.519
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/insights_questionnaires.rb,c58e213a6f04,third-party apis,9.2,34,0,68,0.0,2,0.0,50,12,31,0.62,twilio-ruby/lib/twilio-ruby/rest/flex_api/v1/assessments.rb,0.514
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/interaction/interaction_channel/interaction_channel_participant.rb,c58e213a6f04,third-party apis,8.0,32,0,67,0.0,2,0.0,43,14,25,0.581,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.514
twilio-ruby,lib/twilio-ruby/rest/preview/wireless/rate_plan.rb,c58e213a6f04,third-party apis,8.2,44,0,72,0.0,2,0.0,57,12,31,0.544,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_list/sync_list_item.rb,c58e213a6f04,third-party apis,8.9,36,0,74,0.0,2,0.0,54,14,31,0.574,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/sync/v1/service/sync_map/sync_map_item.rb,c58e213a6f04,third-party apis,9.0,36,0,74,0.0,2,0.0,54,14,31,0.574,twilio-ruby/lib/twilio-ruby/rest/conversations/v1/service/conversation/participant.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/role.rb,c58e213a6f04,third-party apis,8.0,30,0,69,0.0,2,0.0,52,12,31,0.596,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v1/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/ip_messaging/v2/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/notify/v1/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/chat/v1/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/chat/v2/credential.rb,c58e213a6f04,third-party apis,9.0,38,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/supersim/v1/sim.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/credential.rb,c58e213a6f04,third-party apis,9.1,39,0,69,0.0,2,0.0,51,12,31,0.608,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/assistants/v1/assistant/assistants_tool.rb,c58e213a6f04,third-party apis,6.4,23,0,71,0.0,2,0.0,49,13,26,0.531,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/assistants/v1/assistant/assistants_knowledge.rb,c58e213a6f04,third-party apis,6.4,23,0,71,0.0,2,0.0,49,13,26,0.531,twilio-ruby/lib/twilio-ruby/rest/api/v2010/account/sip/domain.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/flex_api/v1/web_channel.rb,c58e213a6f04,third-party apis,8.6,36,0,67,0.0,2,0.0,49,12,31,0.633,twilio-ruby/lib/twilio-ruby/rest/video/v1/composition_hook.rb,0.512
twilio-ruby,lib/twilio-ruby/rest/conversations/v1/service/conversation.rb,c58e213a6f04,third-party apis,9.8,49,0,78,0.0,2,0.0,63,13,35,0.556,twilio-ruby/lib/twilio-ruby/rest/ip_messaging/v2/service/channel.rb,0.511
twilio-ruby,lib/twilio-ruby/rest/intelligence/v2/service.rb,c58e213a6f04,third-party apis,8.8,44,0,73,0.0,2,0.0,60,12,31,0.517,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.511
twilio-ruby,lib/twilio-ruby/rest/wireless/v1/rate_plan.rb,c58e213a6f04,third-party apis,8.2,48,0,73,0.0,2,0.0,59,12,31,0.525,twilio-ruby/lib/twilio-ruby/rest/messaging/v1/service.rb,0.511
